project_code,report_year,report_month_num,agency_frequency,state_frequency,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,expenditure_to_original_cost_pct,expenditure_per_progress_pct_cr,remaining_original_cost_cr,approval_to_start_days,planned_duration_days,elapsed_duration_days,remaining_planned_days,elapsed_duration_pct,progress_per_elapsed_month,schedule_progress_gap_pct,report_year_missing,report_month_num_missing,agency_frequency_missing,state_frequency_missing,original_cost_cr_missing,cumulative_expenditure_cr_missing,physical_progress_pct_missing,expenditure_to_original_cost_pct_missing,expenditure_per_progress_pct_cr_missing,remaining_original_cost_cr_missing,approval_to_start_days_missing,planned_duration_days_missing,elapsed_duration_days_missing,remaining_planned_days_missing,elapsed_duration_pct_missing,progress_per_elapsed_month_missing,schedule_progress_gap_pct_missing,time_overrun_days,time_overrun_months,time_overrun_flag,progress_delta_recent,expenditure_delta_recent,recent_spend_efficiency_cr_pct
N24001808,2025,6,0.108239024175437,0.0036989739750759,1322.95,888.73,96.61,67.17789787973845,0.6953513909506102,434.22,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.22000000000002728,0.6953513909506102
N24001809,2025,4,0.108239024175437,0.0036989739750759,469.95,302.91,97.9,64.45579316948611,0.6583839956025139,167.03999999999996,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,275.0,9.034907597535934,1,0.0,0.0,0.6583839956025139
N24001809,2025,5,0.108239024175437,0.0036989739750759,469.95,302.91,98.3,64.45579316948611,0.6557049152541823,167.03999999999996,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,275.0,9.034907597535934,1,0.3999999999999915,0.0,0.0
N24001809,2025,6,0.108239024175437,0.0036989739750759,469.95,302.91,98.57,64.45579316948611,0.653908827934322,167.03999999999996,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,275.0,9.034907597535934,1,0.269999999999996,0.0,0.0
N24001810,2025,4,0.108239024175437,0.0036989739750759,190.6,103.48,100.0,54.29171038824764,0.5429171038824764,87.11999999999999,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0.5429171038824764
N24001810,2025,5,0.108239024175437,0.0036989739750759,190.6,103.48,100.0,54.29171038824764,0.5429171038824764,87.11999999999999,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0.5429171038824764
N24001810,2025,6,0.108239024175437,0.0036989739750759,190.6,103.48,100.0,54.29171038824764,0.5429171038824764,87.11999999999999,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0.5429171038824764
N24001811,2025,4,0.108239024175437,0.0036989739750759,583.93,171.98,99.96,29.45216036168719,0.2946394594006322,411.94999999999993,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,334.0,10.97330595482546,1,0.0,0.0,0.2946394594006322
N24001811,2025,5,0.108239024175437,0.0036989739750759,583.93,173.6,100.0,29.72959087561865,0.2972959087561865,410.3299999999999,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,334.0,10.97330595482546,1,0.04000000000000625,1.6200000000000045,40.49999999999378
N24001811,2025,6,0.108239024175437,0.0036989739750759,583.93,173.6,100.0,29.72959087561865,0.2972959087561865,410.3299999999999,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,334.0,10.97330595482546,1,0.0,0.0,0.2972959087561865
N24001812,2025,4,0.108239024175437,0.0036989739750759,1002.11,189.98,45.67,18.957998622905667,0.4151083560960295,812.13,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,579.0,19.02258726899384,1,0.0,0.0,0.4151083560960295
N24001812,2025,5,0.108239024175437,0.0036989739750759,1002.11,190.22,46.54,18.98194808953109,0.4078630874415791,811.89,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,579.0,19.02258726899384,1,0.8699999999999974,0.2400000000000091,0.2758620689655285
N24001812,2025,6,0.108239024175437,0.0036989739750759,1002.11,190.3,46.68,18.989931245072896,0.4068108664325813,811.81,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,579.0,19.02258726899384,1,0.14000000000000057,0.0800000000000125,0.5714285714286584
N24001813,2025,4,0.108239024175437,0.0036989739750759,1692.05,942.14,21.6,55.68038769539907,2.5777957266388456,749.91,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,2.5777957266388456
N24001813,2025,5,0.108239024175437,0.0036989739750759,1692.05,942.14,21.6,55.68038769539907,2.5777957266388456,749.91,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,2.5777957266388456
N24001813,2025,6,0.108239024175437,0.0036989739750759,1692.05,942.14,21.6,55.68038769539907,2.5777957266388456,749.91,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,2.5777957266388456
N24001815,2025,4,0.108239024175437,0.016689418292307,1699.0,64.39,100.0,3.7898763978811054,0.037898763978811,1634.61,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0.037898763978811
N24001817,2025,4,0.108239024175437,0.0132986921484873,757.45,607.76,99.41,80.23763944814839,0.807138511700517,149.69000000000003,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,580.0,19.055441478439427,1,0.0,0.0,0.807138511700517
N24001817,2025,5,0.108239024175437,0.0132986921484873,757.45,607.76,99.41,80.23763944814839,0.807138511700517,149.69000000000003,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,580.0,19.055441478439427,1,0.0,0.0,0.807138511700517
N24001817,2025,6,0.108239024175437,0.0132986921484873,757.45,711.37,99.61,93.91643012740114,0.9428413826664104,46.08000000000004,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,580.0,19.055441478439427,1,0.20000000000000284,103.61000000000001,100.0
N24001818,2025,4,0.108239024175437,0.0132986921484873,818.73,556.95,24.23,68.02608918691145,2.807515030413184,261.78,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,2.807515030413184
N24001818,2025,5,0.108239024175437,0.0132986921484873,818.73,563.32,24.92,68.80412345950437,2.7610001388244125,255.41,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.6900000000000013,6.3700000000000045,9.231884057971003
N24001818,2025,6,0.108239024175437,0.0132986921484873,818.73,564.03,25.32,68.89084313509947,2.720807390801717,254.70000000000005,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.3999999999999986,0.7099999999999227,1.774999999999813
N24001819,2025,4,0.108239024175437,0.0132986921484873,1102.63,1082.99,91.81,98.21880413193908,1.0698050771369032,19.6400000000001,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,1.0698050771369032
N24001819,2025,5,0.108239024175437,0.0132986921484873,1102.63,1107.66,94.17,100.45618203749218,1.0667535524847849,-5.029999999999973,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,2.3599999999999994,24.670000000000073,10.453389830508508
N24001819,2025,6,0.108239024175437,0.0132986921484873,1102.63,1171.71,97.26,106.26502090456454,1.0925870954612844,-69.07999999999993,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,3.0900000000000034,64.04999999999995,20.728155339805788
N24001820,2025,4,0.108239024175437,0.0132986921484873,1484.83,1493.57,87.5,100.588619572611,1.1495842236869829,-8.740000000000009,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,1.1495842236869829
N24001820,2025,5,0.108239024175437,0.0132986921484873,1484.83,1523.09,91.85,102.57672595515986,1.1167852580855728,-38.25999999999999,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,4.349999999999994,29.519999999999982,6.786206896551729
N24001820,2025,6,0.108239024175437,0.0132986921484873,1484.83,1544.65,93.29,104.02874403130326,1.115111416350126,-59.82000000000016,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,1.440000000000012,21.560000000000173,14.972222222222218
N24001821,2025,4,0.108239024175437,0.0132986921484873,1137.74,1256.44,94.6,110.43296359449435,1.1673674798572342,-118.70000000000005,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,1.1673674798572342
N24001821,2025,5,0.108239024175437,0.0132986921484873,1137.74,1256.44,97.1,110.43296359449435,1.1373116745056062,-118.70000000000005,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,2.5,0.0,0.0
N24001821,2025,6,0.108239024175437,0.0132986921484873,1137.74,1256.44,97.43,110.43296359449435,1.133459546284454,-118.70000000000005,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.3300000000000125,0.0,0.0
N24001822,2025,4,0.108239024175437,0.0132986921484873,1075.27,1092.9,81.5,101.639588196453,1.2471115116129203,-17.63000000000011,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,1.2471115116129203
N24001822,2025,5,0.108239024175437,0.0132986921484873,1075.27,1100.55,84.8,102.35103741385883,1.2069697808238071,-25.279999999999973,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,3.299999999999997,7.649999999999864,2.318181818181779
N24001822,2025,6,0.108239024175437,0.0132986921484873,1075.27,1132.36,85.89,105.30936415969944,1.2260957522377394,-57.08999999999992,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,1.0900000000000034,31.809999999999945,29.18348623853197
N24001823,2025,4,0.108239024175437,0.0132986921484873,1852.12,774.62,86.0,41.82342396820941,0.4863188833512721,1077.5,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0.4863188833512721
N24001823,2025,5,0.108239024175437,0.0132986921484873,1852.12,777.18,90.0,41.961643953955466,0.4662404883772829,1074.94,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,4.0,2.5599999999999454,0.6399999999999864
N24001823,2025,6,0.108239024175437,0.0132986921484873,1852.12,777.18,93.0,41.961643953955466,0.451200472623177,1074.94,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,3.0,0.0,0.0
N24001824,2025,4,0.108239024175437,0.0132986921484873,1863.09,1227.61,98.76,65.89107343177196,0.6671838136064394,635.48,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,335.0,11.006160164271048,1,0.0,0.0,0.6671838136064394
N24001824,2025,5,0.108239024175437,0.0132986921484873,1863.09,1227.61,98.76,65.89107343177196,0.6671838136064394,635.48,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,335.0,11.006160164271048,1,0.0,0.0,0.6671838136064394
N24001824,2025,6,0.108239024175437,0.0132986921484873,1863.09,1227.61,98.76,65.89107343177196,0.6671838136064394,635.48,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,335.0,11.006160164271048,1,0.0,0.0,0.6671838136064394
N24001825,2025,4,0.108239024175437,0.0027742304813069,1894.96,741.88,93.81,39.150166758137374,0.4173346845553499,1153.08,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,609.0,20.0082135523614,1,0.0,0.0,0.4173346845553499
N24001825,2025,5,0.108239024175437,0.0027742304813069,1894.96,741.88,94.65,39.150166758137374,0.4136309219031946,1153.08,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,639.0,20.993839835728952,1,0.8400000000000034,0.0,0.0
N24001825,2025,6,0.108239024175437,0.0027742304813069,1894.96,741.88,98.25,39.150166758137374,0.3984749797265891,1153.08,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,670.0,22.012320328542096,1,3.5999999999999943,0.0,0.0
N24001826,2025,4,0.108239024175437,0.016689418292307,927.77,1202.77,91.25,129.64096705002316,1.4207229265755963,-275.0,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1216.0,39.950718685831625,1,0.0,0.0,1.4207229265755963
N24001826,2025,5,0.108239024175437,0.016689418292307,927.77,1202.77,91.25,129.64096705002316,1.4207229265755963,-275.0,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1399.0,45.96303901437371,1,0.0,0.0,1.4207229265755963
N24001826,2025,6,0.108239024175437,0.016689418292307,927.77,1202.77,91.25,129.64096705002316,1.4207229265755963,-275.0,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1399.0,45.96303901437371,1,0.0,0.0,1.4207229265755963
N24001827,2025,4,0.108239024175437,0.0119776300145316,162.73,131.79,100.0,80.98691083389664,0.8098691083389664,30.94,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,731.0,24.0164271047228,1,0.0,0.0,0.8098691083389664
N24001827,2025,5,0.108239024175437,0.0119776300145316,162.73,131.79,100.0,80.98691083389664,0.8098691083389664,30.94,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,762.0,25.03490759753593,1,0.0,0.0,0.8098691083389664
N24001827,2025,6,0.108239024175437,0.0119776300145316,162.73,131.79,100.0,80.98691083389664,0.8098691083389664,30.94,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,762.0,25.03490759753593,1,0.0,0.0,0.8098691083389664
N24001828,2025,4,0.155753225593377,0.0080144436126645,221.03,176.5,85.0,79.85341356376962,0.9394519242796426,44.53,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,181.0,5.946611909650924,1,0.0,0.0,0.9394519242796426
N24001828,2025,5,0.155753225593377,0.0080144436126645,221.03,176.5,100.0,79.85341356376962,0.7985341356376963,44.53,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,181.0,5.946611909650924,1,15.0,0.0,0.0
N24001828,2025,6,0.155753225593377,0.0080144436126645,221.03,176.5,100.0,79.85341356376962,0.7985341356376963,44.53,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,181.0,5.946611909650924,1,0.0,0.0,0.7985341356376963
N24001829,2025,4,0.155753225593377,0.0080144436126645,172.15,157.48,99.0,91.47836189369734,0.9240238575120944,14.670000000000016,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,181.0,5.946611909650924,1,0.0,0.0,0.9240238575120944
N24001829,2025,5,0.155753225593377,0.0080144436126645,172.15,157.48,100.0,91.47836189369734,0.9147836189369734,14.670000000000016,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,181.0,5.946611909650924,1,1.0,0.0,0.0
N24001829,2025,6,0.155753225593377,0.0080144436126645,172.15,163.82,100.0,95.1611966308452,0.951611966308452,8.330000000000013,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,181.0,5.946611909650924,1,0.0,6.340000000000003,0.951611966308452
N24001830,2025,4,0.108239024175437,0.016689418292307,2002.79,1989.85,99.0,99.35390130767578,1.003574760683594,12.940000000000056,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,396.0,13.010266940451745,1,0.0,0.0,1.003574760683594
N24001830,2025,5,0.108239024175437,0.016689418292307,2002.79,1989.85,99.0,99.35390130767578,1.003574760683594,12.940000000000056,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,396.0,13.010266940451745,1,0.0,0.0,1.003574760683594
N24001830,2025,6,0.108239024175437,0.016689418292307,2002.79,1989.85,99.0,99.35390130767578,1.003574760683594,12.940000000000056,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,396.0,13.010266940451745,1,0.0,0.0,1.003574760683594
N24001831,2025,4,0.0812012858338103,0.0088951517019683,613.89,110.75,35.63,18.040691329065467,0.5063343061764094,503.14,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,638.0,20.960985626283367,1,0.0,0.0,0.5063343061764094
N24001831,2025,5,0.0812012858338103,0.0088951517019683,613.89,110.76,35.7,18.04232028539315,0.5053871228401442,503.13,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,638.0,20.960985626283367,1,0.07000000000000028,0.010000000000005116,0.14285714285721537
N24001831,2025,6,0.0812012858338103,0.0088951517019683,613.89,110.76,35.77,18.04232028539315,0.5043981069441752,503.13,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,638.0,20.960985626283367,1,0.07000000000000028,0.0,0.0
N24001832,2025,4,0.0812012858338103,0.0088951517019683,458.59,196.51,61.42,42.85091257986437,0.6976703448366065,262.08,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,61.0,2.004106776180698,1,0.0,0.0,0.6976703448366065
N24001832,2025,5,0.0812012858338103,0.0088951517019683,458.59,198.15,65.62,43.20853049564971,0.6584658716191666,260.43999999999994,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,61.0,2.004106776180698,1,4.200000000000003,1.6400000000000148,0.39047619047619375
N24001832,2025,6,0.0812012858338103,0.0088951517019683,458.59,205.87,66.12,44.891951416297786,0.6789466336403174,252.72,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,184.0,6.04517453798768,1,0.5,7.719999999999999,15.439999999999998
N24001833,2025,4,0.0812012858338103,0.0070456647144304,198.28,85.39,71.09,43.065362114181966,0.605786497597158,112.89,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,153.0,5.026694045174538,1,0.0,0.0,0.605786497597158
N24001833,2025,5,0.0812012858338103,0.0070456647144304,198.28,85.39,71.09,43.065362114181966,0.605786497597158,112.89,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,153.0,5.026694045174538,1,0.0,0.0,0.605786497597158
N24001833,2025,6,0.0812012858338103,0.0070456647144304,198.28,85.49,71.09,43.11579584426064,0.606495932539888,112.79,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,153.0,5.026694045174538,1,0.0,0.09999999999999432,0.606495932539888
N24001834,2025,4,0.108239024175437,0.022502091681712,839.0,437.79,54.0,52.17997616209774,0.9662958548536618,401.21,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0.9662958548536618
N24001834,2025,5,0.108239024175437,0.022502091681712,839.0,441.05,56.5,52.56853396901073,0.9304165304249686,397.95,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,2.5,3.259999999999991,1.3039999999999963
N24001834,2025,6,0.108239024175437,0.022502091681712,839.0,478.38,58.8,57.01787842669845,0.9696918099778647,360.62,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,2.299999999999997,37.329999999999984,16.230434782608707
N24001835,2025,4,0.108239024175437,0.022502091681712,986.0,474.23,52.1,48.09634888438134,0.9231544891435958,511.77,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,0.0,0.0,0.9231544891435958
N24001835,2025,5,0.108239024175437,0.022502091681712,986.0,508.04,54.6,51.52535496957403,0.9436878199555684,477.96,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,2.5,33.81,13.524000000000001
N24001835,2025,6,0.108239024175437,0.022502091681712,986.0,580.1,56.4,58.83367139959432,1.0431502021204668,405.9,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0,1.7999999999999972,72.06,40.033333333333395
N24001836,2025,4,0.108239024175437,0.0132986921484873,824.29,424.23,70.2,51.46611022819639,0.7331354733361309,400.06,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,516.0,16.95277207392197,1,0.0,0.0,0.7331354733361309
N24001836,2025,5,0.108239024175437,0.0132986921484873,824.29,514.33,75.54,62.39672930643342,0.8260091250520707,309.9599999999999,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,516.0,16.95277207392197,1,5.340000000000003,90.10000000000002,16.872659176029956
N24001836,2025,6,0.108239024175437,0.0132986921484873,824.29,521.51,76.13,63.267781969937765,0.8310492837243895,302.78,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,516.0,16.95277207392197,1,0.5899999999999892,7.17999999999995,12.169491525423867
N24001837,2025,4,0.108239024175437,0.0132986921484873,663.6,380.88,98.8,57.396021699819165,0.5809313937228661,282.72,304.0,912.0,1218.0,-150.0,111.7510630073444,1.2412815626488802,-50.64736645498692,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,122.0,4.008213552361396,1,0.0,0.0,0.5809313937228661
